"ip_address","nick_name","start_time","end_time","pic_id","response_no","conf_level","choice_reason","description"
1181,1205,"2015-02-20 09:42:07","2015-02-20 09:43:05",487,"4",0,"_most clustered group points","turk16"
1182,1206,"2015-02-20 09:42:48","2015-02-20 09:43:18",532,"13",3,"_2 groups","turk16"
1180,1204,"2015-02-20 09:42:57","2015-02-20 09:43:19",85,"2",5,"_linear grouping","turk16"
1184,1208,"2015-02-20 09:42:38","2015-02-20 09:43:21",283,"14",3,"_Most scattered, least lineage","turk16"
1183,1207,"2015-02-20 09:42:59","2015-02-20 09:43:26",451,"4",2,"_most linear","turk16"
1185,1209,"2015-02-20 09:42:33","2015-02-20 09:43:33",306,"5",4,"_The oval is much bigger ","turk16"
1183,1207,"2015-02-20 09:43:27","2015-02-20 09:43:39",414,"12",3,"_most linear","turk16"
1184,1208,"2015-02-20 09:43:23","2015-02-20 09:43:43",502,"6",4,"_Most scattered, least lineage","turk16"
1183,1207,"2015-02-20 09:43:41","2015-02-20 09:43:57",439,"18",3,"_most linear","turk16"
1180,1204,"2015-02-20 09:43:23","2015-02-20 09:43:58",90,"2",5,"_linear grouping","turk16"
1183,1207,"2015-02-20 09:43:58","2015-02-20 09:44:10",90,"11",3,"_most grouped","turk16"
1185,1209,"2015-02-20 09:43:52","2015-02-20 09:44:13",488,"19",4,"_It looks different","turk16"
1186,1210,"2015-02-20 09:43:35","2015-02-20 09:44:14",228,"1",4,"_least linear","turk16"
1187,1211,"2015-02-20 09:43:37","2015-02-20 09:44:23",526,"11",4,"_one circle seperate from other","turk16"
1181,1205,"2015-02-20 09:43:07","2015-02-20 09:44:29",475,"5",3,"_most clustered group points","turk16"
1183,1207,"2015-02-20 09:44:12","2015-02-20 09:44:29",232,"2",3,"_most linear","turk16"
1185,1209,"2015-02-20 09:44:15","2015-02-20 09:44:35",132,"19",4,"_It looks different from the others","turk16"
1184,1208,"2015-02-20 09:43:46","2015-02-20 09:44:37",467,"5",2,"_Most scattered, least lineage","turk16"
1180,1204,"2015-02-20 09:44:00","2015-02-20 09:44:38",108,"18",5,"_Best linear grouping","turk16"
1182,1206,"2015-02-20 09:43:20","2015-02-20 09:44:51",399,"19",3,"_clustered","turk16"
1183,1207,"2015-02-20 09:44:31","2015-02-20 09:44:52",43,"12",3,"_most grouped","turk16"
1179,1203,"2015-02-20 09:43:03","2015-02-20 09:44:56",56,"1",5,"_this one seems like having co-relation","turk16"
1180,1204,"2015-02-20 09:44:41","2015-02-20 09:44:56",229,"6",5,"_Best linear grouping","turk16"
1182,1206,"2015-02-20 09:44:54","2015-02-20 09:45:05",61,"20",4,"_clustered","turk16"
1188,1212,"2015-02-20 09:44:41","2015-02-20 09:45:07",413,"12",3,"_its not spread out","turk16"
1183,1207,"2015-02-20 09:44:53","2015-02-20 09:45:07",368,"12",3,"_most linear","turk16"
1185,1209,"2015-02-20 09:44:37","2015-02-20 09:45:12",104,"13",4,"_This looks like two designs","turk16"
1186,1210,"2015-02-20 09:44:37","2015-02-20 09:45:13",145,"8",4,"_mos discrete","turk16"
1182,1206,"2015-02-20 09:45:07","2015-02-20 09:45:27",177,"5",4,"_3 groups","turk16"
1185,1209,"2015-02-20 09:45:14","2015-02-20 09:45:29",517,"18",4,"_It looks different","turk16"
1186,1210,"2015-02-20 09:45:15","2015-02-20 09:45:40",312,"18",5,"_least dispersion","turk16"
1184,1208,"2015-02-20 09:44:39","2015-02-20 09:45:44",65,"12",5,"_The only plot that does not include 3 circle regions","turk16"
1188,1212,"2015-02-20 09:45:24","2015-02-20 09:45:45",296,"12",3,"_its not spread out","turk16"
1185,1209,"2015-02-20 09:45:31","2015-02-20 09:45:47",370,"11",5,"_It looks different from the others","turk16"
1181,1205,"2015-02-20 09:44:32","2015-02-20 09:45:48",528,"11",3,"_most clustered separated group points","turk16"
1150,1202,"2015-02-20 09:42:34","2015-02-20 09:45:51",498,"1",5,"_The top row contains limited circles than the rest.","turk16"
1182,1206,"2015-02-20 09:45:32","2015-02-20 09:45:59",223,"6",4,"_clustered","turk16"
1184,1208,"2015-02-20 09:45:46","2015-02-20 09:46:00",91,"1",5,"_Most scattered, least lineage","turk16"
1179,1203,"2015-02-20 09:45:00","2015-02-20 09:46:03",449,"2",5,"_this one seems data has corelation","turk16"
1185,1209,"2015-02-20 09:45:50","2015-02-20 09:46:05",299,"15",4,"_It looks different from the others","turk16"
1186,1210,"2015-02-20 09:45:42","2015-02-20 09:46:11",259,"5",5,"_least linear","turk16"
1182,1206,"2015-02-20 09:46:01","2015-02-20 09:46:21",310,"20",4,"_narrow grouping","turk16"
1185,1209,"2015-02-20 09:46:07","2015-02-20 09:46:26",453,"20",5,"_The design looks more random","turk16"
1181,1205,"2015-02-20 09:45:54","2015-02-20 09:46:28",231,"2",4,"_Strongest linear line","turk16"
1188,1212,"2015-02-20 09:45:48","2015-02-20 09:46:28",17,"1",3,"_its not spread out","turk16"
1184,1208,"2015-02-20 09:46:02","2015-02-20 09:46:29",430,"17",5,"_The only plot that does not include 3 circle regions","turk16"
1189,1213,"2015-02-20 09:46:10","2015-02-20 09:46:36",369,"17",4,"_groups of points","turk16"
1182,1206,"2015-02-20 09:46:23","2015-02-20 09:46:43",195,"4",2,"_looks different","turk16"
1188,1212,"2015-02-20 09:46:32","2015-02-20 09:46:45",229,"6",3,"_its not spread out","turk16"
1188,1212,"2015-02-20 09:46:47","2015-02-20 09:46:57",165,"13",4,"_its not spread out","turk16"
1150,1202,"2015-02-20 09:45:53","2015-02-20 09:47:04",432,"16",5,"_Red color circles is pushed to the bottom left while the rest are in the top right.","turk16"
1181,1205,"2015-02-20 09:46:37","2015-02-20 09:47:05",289,"14",4,"_most clustered separated group points","turk16"
1185,1209,"2015-02-20 09:46:28","2015-02-20 09:47:05",175,"14",4,"_the arrangement of the design elemets looks different","turk16"
1186,1210,"2015-02-20 09:46:14","2015-02-20 09:47:07",290,"14",5,"_most iscrete","turk16"
1189,1213,"2015-02-20 09:46:49","2015-02-20 09:47:15",214,"11",5,"_Line is almost straight","turk16"
1184,1208,"2015-02-20 09:46:31","2015-02-20 09:47:29",26,"4",4,"_The circle regions are more spread out and the plots within the circles are more condensed","turk16"
1189,1213,"2015-02-20 09:47:17","2015-02-20 09:47:35",337,"6",4,"_groups of points","turk16"
1190,1214,"2015-02-20 09:45:17","2015-02-20 09:47:35",479,"1",2,"_Most dots spread out","turk16"
1187,1211,"2015-02-20 09:44:54","2015-02-20 09:47:39",30,"4",5,"_all are apart from each other","turk16"
1188,1212,"2015-02-20 09:46:59","2015-02-20 09:47:45",498,"7",3,"_there are no clusters","turk16"
1179,1203,"2015-02-20 09:46:06","2015-02-20 09:47:45",473,"12",5,"_all are having correlation","turk16"
1189,1213,"2015-02-20 09:47:37","2015-02-20 09:48:09",518,"2",4,"_groups of points","turk16"
1188,1212,"2015-02-20 09:47:47","2015-02-20 09:48:09",332,"20",3,"_colors are more grouped","turk16"
1184,1208,"2015-02-20 09:47:31","2015-02-20 09:48:16",539,"13",4,"_Least amount of lineage","turk16"
1186,1210,"2015-02-20 09:47:14","2015-02-20 09:48:19",493,"1",5,"_least scatter","turk16"
1181,1205,"2015-02-20 09:47:10","2015-02-20 09:48:20",80,"15",4,"_Strongest separate groups of clustered points","turk16"
1150,1202,"2015-02-20 09:47:10","2015-02-20 09:48:23",385,"19,1",5,"_there are only two circles","turk16"
1190,1214,"2015-02-20 09:47:54","2015-02-20 09:48:24",394,"19",3,"_very linear","turk16"
1188,1212,"2015-02-20 09:48:11","2015-02-20 09:48:27",124,"1",3,"_colors are more grouped","turk16"
1179,1203,"2015-02-20 09:47:49","2015-02-20 09:48:31",101,"13",4,"_this one has 5 clusters","turk16"
1191,1215,"2015-02-20 09:48:12","2015-02-20 09:48:31",427,"20,14,7,4",4,"_","turk16"
1187,1211,"2015-02-20 09:47:44","2015-02-20 09:48:36",158,"4",5,"_Group of points","turk16"
1189,1213,"2015-02-20 09:48:11","2015-02-20 09:48:43",6,"12",4,"_Most scattered","turk16"
1186,1210,"2015-02-20 09:48:22","2015-02-20 09:48:46",397,"19",4,"_most linear","turk16"
1190,1214,"2015-02-20 09:48:28","2015-02-20 09:48:54",447,"17",4,"_Very few overlap","turk16"
1188,1212,"2015-02-20 09:48:37","2015-02-20 09:49:00",450,"7",3,"_smaller groups","turk16"
1191,1215,"2015-02-20 09:48:46","2015-02-20 09:49:02",261,"2,10,14,18",5,"_","turk16"
1189,1213,"2015-02-20 09:48:45","2015-02-20 09:49:12",165,"13",4,"_groups of points","turk16"
1191,1215,"2015-02-20 09:49:05","2015-02-20 09:49:23",333,"3,6,14,17",3,"_","turk16"
1186,1210,"2015-02-20 09:48:52","2015-02-20 09:49:24",191,"1",4,"_most linear","turk16"
1184,1208,"2015-02-20 09:48:17","2015-02-20 09:49:34",98,"1",3,"_Least amount of lineage, and the plot marks are much more condensed in groups","turk16"
1181,1205,"2015-02-20 09:48:25","2015-02-20 09:49:36",312,"18",4,"_Strongest separate groups of clustered points","turk16"
1188,1212,"2015-02-20 09:49:02","2015-02-20 09:49:37",521,"14",3,"_its less spread out","turk16"
1189,1213,"2015-02-20 09:49:14","2015-02-20 09:49:49",73,"15",3,"_groups of points","turk16"
1190,1214,"2015-02-20 09:48:56","2015-02-20 09:49:52",508,"6",3,"_Big cluster","turk16"
1186,1210,"2015-02-20 09:49:26","2015-02-20 09:49:54",84,"11",4,"_least dispersion ","turk16"
1190,1214,"2015-02-20 09:49:54","2015-02-20 09:50:13",285,"14",4,"_No overlap","turk16"
1186,1210,"2015-02-20 09:49:57","2015-02-20 09:50:22",156,"4",5,"_most defined groups, no overlap","turk16"
1181,1205,"2015-02-20 09:49:39","2015-02-20 09:50:25",136,"19",4,"_Strongest separate groups of clustered points","turk16"
1189,1213,"2015-02-20 09:49:51","2015-02-20 09:50:26",502,"6",3,"_groups of points","turk16"
1192,1216,"2015-02-20 09:49:55","2015-02-20 09:50:29",456,"20",3,"_Outliers are furthest away","turk16"
1184,1208,"2015-02-20 09:49:36","2015-02-20 09:50:31",101,"18",3,"_strongest lineage","turk16"
1191,1215,"2015-02-20 09:49:28","2015-02-20 09:50:34",495,"1,9,12,18",3,"_","turk16"
1179,1203,"2015-02-20 09:48:35","2015-02-20 09:50:42",78,"15",4,"_has 3 clusters","turk16"
1189,1213,"2015-02-20 09:50:28","2015-02-20 09:50:43",391,"19",5,"_Line is almost straight","turk16"
1190,1214,"2015-02-20 09:50:15","2015-02-20 09:50:47",26,"4",3,"_smallest area","turk16"
1191,1215,"2015-02-20 09:50:38","2015-02-20 09:50:51",274,"5,8,13,18,9",3,"_","turk16"
1187,1211,"2015-02-20 09:48:44","2015-02-20 09:50:51",141,"8",5,"_going o finish the grouping of points","turk16"
1193,1217,"2015-02-20 09:50:14","2015-02-20 09:50:55",258,"5",4,"_Groups of points","turk16"
1189,1213,"2015-02-20 09:50:45","2015-02-20 09:51:02",50,"19",0,"_Line is almost straight","turk16"
1192,1216,"2015-02-20 09:50:43","2015-02-20 09:51:10",258,"5",4,"_Data clusters in an unusual way","turk16"
1191,1215,"2015-02-20 09:50:54","2015-02-20 09:51:10",110,"4,6,12,19",3,"_","turk16"
1179,1203,"2015-02-20 09:50:45","2015-02-20 09:51:10",142,"8",5,"_has 3 clusters","turk16"
1194,1218,"2015-02-20 09:51:05","2015-02-20 09:51:12",371,"15",4,"_","turk16"
1191,1215,"2015-02-20 09:51:13","2015-02-20 09:51:25",19,"13,5,17,7",3,"_","turk16"
1191,1215,"2015-02-20 09:51:53","2015-02-20 09:52:04",122,"7,4,13,19",4,"_","turk16"
1193,1217,"2015-02-20 09:51:10","2015-02-20 09:52:06",369,"12",5,"_Strongest linear trend","turk16"
1192,1216,"2015-02-20 09:51:39","2015-02-20 09:52:18",85,"19",2,"_Data points spread out","turk16"
1191,1215,"2015-02-20 09:52:07","2015-02-20 09:52:21",458,"3,7,13,19",4,"_","turk16"
1192,1216,"2015-02-20 09:52:20","2015-02-20 09:52:40",164,"2",3,"_Data points spread out","turk16"
1187,1211,"2015-02-20 09:50:56","2015-02-20 09:52:41",53,"1",4,"_forming a line","turk16"
1190,1214,"2015-02-20 09:50:49","2015-02-20 09:52:55",190,"1",3,"_No overlap","turk16"
1192,1216,"2015-02-20 09:52:42","2015-02-20 09:52:56",52,"14",4,"_Data spread out","turk16"
1190,1214,"2015-02-20 09:52:57","2015-02-20 09:53:18",522,"20",3,"_spread out","turk16"
1192,1216,"2015-02-20 09:52:58","2015-02-20 09:53:20",101,"6",3,"_data clustering in different spots","turk16"
26,27,"2015-02-20 09:51:50","2015-02-20 09:53:25",176,"5",0,"_more islands","turk16"
1190,1214,"2015-02-20 09:53:21","2015-02-20 09:53:31",371,"15",4,"_very linear","turk16"
1192,1216,"2015-02-20 09:53:22","2015-02-20 09:53:35",373,"15",4,"_data fits tight line","turk16"
1191,1215,"2015-02-20 09:52:24","2015-02-20 09:53:42",36,"1,8,13,20",4,"_","turk16"
1190,1214,"2015-02-20 09:53:33","2015-02-20 09:53:48",353,"15",4,"_cluster","turk16"
1193,1217,"2015-02-20 09:52:29","2015-02-20 09:53:52",485,"4",4,"_Groups of points","turk16"
1192,1216,"2015-02-20 09:53:37","2015-02-20 09:53:52",490,"4",3,"_Data clusters in an unusual way","turk16"
1192,1216,"2015-02-20 09:53:54","2015-02-20 09:54:10",267,"9",4,"_data fits tight line","turk16"
1191,1215,"2015-02-20 09:53:51","2015-02-20 09:54:13",498,"1,7,13,19",3,"_","turk16"
1195,1219,"2015-02-20 09:53:04","2015-02-20 09:54:14",47,"12",4,"_farthest spaced from axis line","turk16"
1193,1217,"2015-02-20 09:53:55","2015-02-20 09:54:16",20,"1",4,"_Strongest linear trend","turk16"
26,27,"2015-02-20 09:53:33","2015-02-20 09:54:24",120,"1",4,"_data in separate groupings","turk16"
1191,1215,"2015-02-20 09:54:18","2015-02-20 09:54:31",39,"2,8,13,18",3,"_","turk16"
26,27,"2015-02-20 09:54:26","2015-02-20 09:54:49",527,"11",4,"_outliers","turk16"
1187,1211,"2015-02-20 09:52:46","2015-02-20 09:54:54",12,"1",4,"_forming a continous line pattern","turk16"
1194,1218,"2015-02-20 09:51:27","2015-02-20 09:54:55",317,"18",4,"_","turk16"
1193,1217,"2015-02-20 09:54:20","2015-02-20 09:55:08",424,"20",4,"_Strongest linear trend","turk16"
26,27,"2015-02-20 09:54:52","2015-02-20 09:55:11",232,"2",4,"_more concentrated","turk16"
1196,1220,"2015-02-20 09:54:53","2015-02-20 09:55:26",175,"19",4,"_Less steep line","turk16"
26,27,"2015-02-20 09:55:16","2015-02-20 09:55:45",494,"1",4,"_red crosses very separated","turk16"
1194,1218,"2015-02-20 09:55:12","2015-02-20 09:55:48",166,"13",5,"_","turk16"
1187,1211,"2015-02-20 09:54:58","2015-02-20 09:55:59",359,"15",5,"_most of the points are in groups","turk16"
1177,1200,"2015-02-20 09:33:00","2015-02-20 09:56:01",176,"5",5,"_small in size","turk16"
1196,1220,"2015-02-20 09:55:38","2015-02-20 09:56:17",260,"5",5,"_More spread","turk16"
26,27,"2015-02-20 09:55:47","2015-02-20 09:56:22",78,"15",4,"_3 separate clusters","turk16"
26,27,"2015-02-20 09:56:24","2015-02-20 09:56:41",305,"5",5,"_blue oval enormous","turk16"
1196,1220,"2015-02-20 09:56:19","2015-02-20 09:56:43",304,"11",5,"_Clusters spread out","turk16"
1195,1219,"2015-02-20 09:54:40","2015-02-20 09:56:49",492,"15",4,"_is most linear of groupings","turk16"
1193,1217,"2015-02-20 09:55:11","2015-02-20 09:57:01",456,"3",3,"_More Collapsed","turk16"
1187,1211,"2015-02-20 09:56:03","2015-02-20 09:57:07",207,"1",5,"_most of the points are near the continuous line","turk16"
1196,1220,"2015-02-20 09:56:44","2015-02-20 09:57:08",128,"16",5,"_Points spread out between three clusters. ","turk16"
26,27,"2015-02-20 09:56:43","2015-02-20 09:57:21",283,"14",5,"_5 islands","turk16"
1177,1200,"2015-02-20 09:56:06","2015-02-20 09:57:24",87,"11",5,"_dot goups","turk16"
1193,1217,"2015-02-20 09:57:04","2015-02-20 09:57:27",301,"11",5,"_Groups of points","turk16"
1196,1220,"2015-02-20 09:57:09","2015-02-20 09:57:45",51,"14",5,"_Not linear. Has a clear peak and starts to go down.","turk16"
1193,1217,"2015-02-20 09:57:34","2015-02-20 09:58:13",43,"19",4,"_Strongest linear trend","turk16"
1196,1220,"2015-02-20 09:57:49","2015-02-20 09:58:24",443,"7",5,"_Three clusters. Points are more spread out.","turk16"
26,27,"2015-02-20 09:57:23","2015-02-20 09:58:29",369,"11,12",0,"_least extreme slope; most extreme slope","turk16"
1196,1220,"2015-02-20 09:58:27","2015-02-20 09:58:54",187,"1",5,"_Points are centered around three different points.","turk16"
1187,1211,"2015-02-20 09:57:11","2015-02-20 09:58:55",465,"5",4,"_circles are at some distance compared to other plots","turk16"
26,27,"2015-02-20 09:58:32","2015-02-20 09:58:58",221,"6",4,"_more concentrated in center","turk16"
1193,1217,"2015-02-20 09:58:17","2015-02-20 09:58:58",72,"15",4,"_Groups of points","turk16"
1194,1218,"2015-02-20 09:55:50","2015-02-20 09:59:11",449,"6",3,"_","turk16"
1194,1218,"2015-02-20 09:59:13","2015-02-20 09:59:18",48,"19",3,"_","turk16"
1195,1219,"2015-02-20 09:57:14","2015-02-20 09:59:20",486,"17",5,"_only plot that does not contain 3 spheroids","turk16"
1196,1220,"2015-02-20 09:58:55","2015-02-20 09:59:24",72,"15",5,"_Points are clustered.","turk16"
1194,1218,"2015-02-20 09:59:20","2015-02-20 09:59:27",340,"6",5,"_","turk16"
1193,1217,"2015-02-20 09:59:01","2015-02-20 09:59:31",117,"1",5,"_Groups of points","turk16"
1194,1218,"2015-02-20 09:59:29","2015-02-20 09:59:33",93,"1",5,"_","turk16"
1194,1218,"2015-02-20 09:59:35","2015-02-20 09:59:43",245,"1",5,"_","turk16"
1194,1218,"2015-02-20 09:59:45","2015-02-20 09:59:50",224,"1",5,"_","turk16"
1194,1218,"2015-02-20 09:59:51","2015-02-20 10:00:13",202,"20",5,"_","turk16"
1194,1218,"2015-02-20 09:59:51","2015-02-20 10:00:14",202,"20",5,"_","turk16"
1196,1220,"2015-02-20 09:59:26","2015-02-20 10:00:22",476,"15",5,"_One cluster of points is spread out abnormally from the line of regression. ","turk16"
1187,1211,"2015-02-20 09:59:00","2015-02-20 10:00:29",114,"1",5,"_points making group and groups are  at some distance from each other","turk16"
1197,1221,"2015-02-20 09:58:48","2015-02-20 10:00:37",476,"5",3,"_2 distinct groups, less linear","turk16"
1196,1220,"2015-02-20 10:00:25","2015-02-20 10:00:57",409,"11",5,"_More spread than any other graph. Points are too spread out.","turk16"
1196,1220,"2015-02-20 10:00:59","2015-02-20 10:01:17",123,"1,16",5,"_Points are spread out between three clusters.","turk16"
1197,1221,"2015-02-20 10:00:58","2015-02-20 10:01:53",280,"13",4,"_more horizontal, more spread out","turk16"
1195,1219,"2015-02-20 09:59:24","2015-02-20 10:02:32",454,"4",3,"_most linearly aligned","turk16"
1197,1221,"2015-02-20 10:01:55","2015-02-20 10:02:40",154,"4",4,"_less linear; groups more separate","turk16"
1177,1200,"2015-02-20 09:58:17","2015-02-20 10:02:54",493,"1",0,"_signs and shaps in different groups","turk16"
1198,1222,"2015-02-20 10:02:54","2015-02-20 10:03:09",183,"1",3,"_Its the least linear","turk16"
1197,1221,"2015-02-20 10:02:43","2015-02-20 10:03:30",203,"20",4,"_less linear","turk16"
1197,1221,"2015-02-20 10:03:33","2015-02-20 10:03:56",29,"15",5,"_more horizontal; less linear","turk16"
1198,1222,"2015-02-20 10:03:33","2015-02-20 10:03:59",149,"8",2,"_Its the least linear","turk16"
1198,1222,"2015-02-20 10:04:04","2015-02-20 10:04:35",107,"13",4,"_theres a big gap than not of the others have","turk16"
1195,1219,"2015-02-20 10:02:35","2015-02-20 10:04:43",370,"12",4,"_ovals lined up one after other along lines","turk16"
1177,1200,"2015-02-20 10:03:00","2015-02-20 10:04:55",328,"16",4,"_equaly distributed","turk16"
1197,1221,"2015-02-20 10:03:59","2015-02-20 10:05:01",521,"11",0,"_different groups; less linear","turk16"
1199,1223,"2015-02-20 10:03:53","2015-02-20 10:05:05",332,"6",5,"_Two separate groups.","turk16"
1198,1222,"2015-02-20 10:04:37","2015-02-20 10:05:30",86,"12",2,"_They are extremely spaced out","turk16"
1197,1221,"2015-02-20 10:05:04","2015-02-20 10:05:37",77,"13",5,"_less linear; more horizontal","turk16"
1199,1223,"2015-02-20 10:05:21","2015-02-20 10:05:46",514,"2",5,"_Distinct grouping.","turk16"
1195,1219,"2015-02-20 10:04:46","2015-02-20 10:05:50",441,"2",3,"_plot lined up tightly instead of scattered","turk16"
1198,1222,"2015-02-20 10:05:32","2015-02-20 10:05:59",60,"14",3,"_The lines are the most spread apart","turk16"
1197,1221,"2015-02-20 10:05:39","2015-02-20 10:06:05",398,"15",5,"_more horizontal; less linear; different groups","turk16"
1199,1223,"2015-02-20 10:05:49","2015-02-20 10:06:26",181,"2",5,"_Clear linear progression. ","turk16"
1197,1221,"2015-02-20 10:06:07","2015-02-20 10:06:34",72,"15",4,"_different groups","turk16"
1198,1222,"2015-02-20 10:06:01","2015-02-20 10:06:39",518,"11",2,"_no real discernible line","turk16"
1197,1221,"2015-02-20 10:06:36","2015-02-20 10:06:55",135,"19",4,"_differnt groups","turk16"
1198,1222,"2015-02-20 10:06:41","2015-02-20 10:07:04",365,"12",3,"_its the most linear","turk16"
1199,1223,"2015-02-20 10:06:30","2015-02-20 10:07:14",56,"19",5,"_Greatest outliers.","turk16"
