dataset,pic_id,param_value,response.id,n.answers,response_no,conf_level,choice_reason,test_param,p_value,obs_plot,plottype,ntrials,trial.no,trial.num,trend.correct,cluster.correct,both.correct,neither.correct,first.trial,simpleoutcome,trial.time,k,sdline,sdgroup,gini.min,group.min,no.ellipse,max.range,one.correct,one.ellipse,label
47,466,k-5-sdline-0.45-sdgroup-0.25,5439,1,5,4,_Least amount of overlap,turk16-colorShapeEllipse,line-0.66135-cluster-0.92899,"7, 5",colorShapeEllipse,10,7,7,0,1,0,0,FALSE,cluster,24,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape + Ellipse
47,466,k-5-sdline-0.45-sdgroup-0.25,8194,1,3,3,_points are not enclosed,turk16-colorShapeEllipse,line-0.66135-cluster-0.92899,"7, 5",colorShapeEllipse,10,2,2,0,0,0,1,FALSE,neither,62,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Color + Shape + Ellipse
47,466,k-5-sdline-0.45-sdgroup-0.25,12803,2,"15,5",4,_position of the groups are either really uniform or really ununiform,turk16-colorShapeEllipse,line-0.66135-cluster-0.92899,"7, 5",colorShapeEllipse,10,7,7,0,1,0,0,FALSE,cluster,25,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape + Ellipse
47,466,k-5-sdline-0.45-sdgroup-0.25,792,1,5,4,_distinct groups,turk16-colorShapeEllipse,line-0.66135-cluster-0.92899,"7, 5",colorShapeEllipse,10,3,3,0,1,0,0,FALSE,cluster,17,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape + Ellipse
47,461,k-5-sdline-0.45-sdgroup-0.25,11447,1,5,2,_separation of bunches,turk16-plain,line-0.66135-cluster-0.92899,"7, 5",plain,12,5,5,0,1,0,0,FALSE,cluster,41,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Plain
47,461,k-5-sdline-0.45-sdgroup-0.25,4314,2,"7,9",3,_most linear,turk16-plain,line-0.66135-cluster-0.92899,"7, 5",plain,10,2,2,1,0,0,0,FALSE,trend,65,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Plain
47,466,k-5-sdline-0.45-sdgroup-0.25,1374,1,5,5,_these are seperate,turk16-colorShapeEllipse,line-0.66135-cluster-0.92899,"7, 5",colorShapeEllipse,10,6,6,0,1,0,0,FALSE,cluster,19,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape + Ellipse
47,464,k-5-sdline-0.45-sdgroup-0.25,5789,1,7,5,_most linear,turk16-colorShape,line-0.66135-cluster-0.92899,"7, 5",colorShape,10,6,6,1,0,0,0,FALSE,trend,9,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape
47,464,k-5-sdline-0.45-sdgroup-0.25,6348,1,5,2,_Most spread out into groups,turk16-colorShape,line-0.66135-cluster-0.92899,"7, 5",colorShape,10,10,10,0,1,0,0,FALSE,cluster,16,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape
47,464,k-5-sdline-0.45-sdgroup-0.25,682,1,7,3,_linearity,turk16-colorShape,line-0.66135-cluster-0.92899,"7, 5",colorShape,10,1,1,1,0,0,0,TRUE,trend,69,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape
47,466,k-5-sdline-0.45-sdgroup-0.25,8351,1,5,4,_In all the others they touch. they dont in this one,turk16-colorShapeEllipse,line-0.66135-cluster-0.92899,"7, 5",colorShapeEllipse,11,3,3,0,1,0,0,FALSE,cluster,20,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape + Ellipse
47,466,k-5-sdline-0.45-sdgroup-0.25,7110,1,5,4,_groups are separated,turk16-colorShapeEllipse,line-0.66135-cluster-0.92899,"7, 5",colorShapeEllipse,14,1,1,0,1,0,0,TRUE,cluster,60,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape + Ellipse
47,468,k-5-sdline-0.45-sdgroup-0.25,8815,1,5,5,_too horizontal,turk16-trendError,line-0.66135-cluster-0.92899,"7, 5",trendError,10,2,2,0,1,0,0,FALSE,cluster,19,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Trend + Error
47,470,k-5-sdline-0.45-sdgroup-0.25,1322,1,5,5,_most polar,turk16-colorEllipseTrendError,line-0.66135-cluster-0.92899,"7, 5",colorEllipseTrendError,11,4,4,0,1,0,0,FALSE,cluster,37,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Ellipse + Trend + Error
47,463,k-5-sdline-0.45-sdgroup-0.25,5565,1,5,3,_Least linear,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,10,5,5,0,1,0,0,FALSE,cluster,39,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Shape
47,463,k-5-sdline-0.45-sdgroup-0.25,1263,1,7,3,_STRONGEST LINEAR TREND,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,10,2,2,1,0,0,0,FALSE,trend,210,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Shape
47,463,k-5-sdline-0.45-sdgroup-0.25,6100,1,5,4,_The points are all over the place,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,10,8,8,0,1,0,0,FALSE,cluster,29,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Shape
47,466,k-5-sdline-0.45-sdgroup-0.25,4942,1,5,4,_Not touching,turk16-colorShapeEllipse,line-0.66135-cluster-0.92899,"7, 5",colorShapeEllipse,10,7,7,0,1,0,0,FALSE,cluster,12,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape + Ellipse
47,466,k-5-sdline-0.45-sdgroup-0.25,2633,1,5,1,_Highest degree of separation of groups,turk16-colorShapeEllipse,line-0.66135-cluster-0.92899,"7, 5",colorShapeEllipse,10,10,10,0,1,0,0,FALSE,cluster,45,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape + Ellipse
47,461,k-5-sdline-0.45-sdgroup-0.25,3424,1,5,0,_grouping,turk16-plain,line-0.66135-cluster-0.92899,"7, 5",plain,10,7,7,0,1,0,0,FALSE,cluster,5,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Plain
47,466,k-5-sdline-0.45-sdgroup-0.25,4107,1,5,4,_groups separate,turk16-colorShapeEllipse,line-0.66135-cluster-0.92899,"7, 5",colorShapeEllipse,10,10,10,0,1,0,0,FALSE,cluster,15,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape + Ellipse
47,467,k-5-sdline-0.45-sdgroup-0.25,3445,1,5,4,_Weakest linear trend,turk16-trend,line-0.66135-cluster-0.92899,"7, 5",trend,10,3,3,0,1,0,0,FALSE,cluster,23,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Trend
47,469,k-5-sdline-0.45-sdgroup-0.25,12978,1,5,5,_Spacing and slope of line,turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,10,9,9,0,1,0,0,FALSE,cluster,19,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Trend
47,470,k-5-sdline-0.45-sdgroup-0.25,1093,1,15,3,_most linear,turk16-colorEllipseTrendError,line-0.66135-cluster-0.92899,"7, 5",colorEllipseTrendError,10,3,3,0,0,0,1,FALSE,neither,51,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Color + Ellipse + Trend + Error
47,470,k-5-sdline-0.45-sdgroup-0.25,5888,1,5,4,_no real linear connection,turk16-colorEllipseTrendError,line-0.66135-cluster-0.92899,"7, 5",colorEllipseTrendError,10,1,1,0,1,0,0,TRUE,cluster,25,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Ellipse + Trend + Error
47,464,k-5-sdline-0.45-sdgroup-0.25,11294,1,5,3,_multple convergence points,turk16-colorShape,line-0.66135-cluster-0.92899,"7, 5",colorShape,10,8,8,0,1,0,0,FALSE,cluster,134,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape
47,468,k-5-sdline-0.45-sdgroup-0.25,7179,1,5,4,_separate groups,turk16-trendError,line-0.66135-cluster-0.92899,"7, 5",trendError,10,2,2,0,1,0,0,FALSE,cluster,43,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Trend + Error
47,463,k-5-sdline-0.45-sdgroup-0.25,10979,1,5,4,_separate statistical point grouping,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,10,3,3,0,1,0,0,FALSE,cluster,35,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Shape
47,466,k-5-sdline-0.45-sdgroup-0.25,9036,1,16,4,_All points are within boundaries,turk16-colorShapeEllipse,line-0.66135-cluster-0.92899,"7, 5",colorShapeEllipse,10,5,5,0,0,0,1,FALSE,neither,67,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Color + Shape + Ellipse
47,466,k-5-sdline-0.45-sdgroup-0.25,470,1,5,3,_group of points,turk16-colorShapeEllipse,line-0.66135-cluster-0.92899,"7, 5",colorShapeEllipse,10,10,10,0,1,0,0,FALSE,cluster,18,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape + Ellipse
47,462,k-5-sdline-0.45-sdgroup-0.25,1274,1,5,5,_Plot 5 have smaller groups away from each other.,turk16-color,line-0.66135-cluster-0.92899,"7, 5",color,10,2,2,0,1,0,0,FALSE,cluster,53,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color
47,462,k-5-sdline-0.45-sdgroup-0.25,10123,1,7,5,_Most linear points,turk16-color,line-0.66135-cluster-0.92899,"7, 5",color,10,7,7,1,0,0,0,FALSE,trend,40,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color
47,466,k-5-sdline-0.45-sdgroup-0.25,10400,1,5,5,_most spread out,turk16-colorShapeEllipse,line-0.66135-cluster-0.92899,"7, 5",colorShapeEllipse,10,3,3,0,1,0,0,FALSE,cluster,21,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape + Ellipse
47,464,k-5-sdline-0.45-sdgroup-0.25,1397,1,7,3,_Linear and Condensed,turk16-colorShape,line-0.66135-cluster-0.92899,"7, 5",colorShape,10,4,4,1,0,0,0,FALSE,trend,23,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape
47,464,k-5-sdline-0.45-sdgroup-0.25,4635,1,5,3,_groups of points,turk16-colorShape,line-0.66135-cluster-0.92899,"7, 5",colorShape,10,1,1,0,1,0,0,TRUE,cluster,33,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape
47,463,k-5-sdline-0.45-sdgroup-0.25,3063,1,7,3,_tightest linear trend,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,10,4,4,1,0,0,0,FALSE,trend,176,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Shape
47,465,k-5-sdline-0.45-sdgroup-0.25,11679,1,5,4,_seperated grouping,turk16-colorEllipse,line-0.66135-cluster-0.92899,"7, 5",colorEllipse,10,5,5,0,1,0,0,FALSE,cluster,34,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Ellipse
47,470,k-5-sdline-0.45-sdgroup-0.25,10296,1,5,4,_clustering of data,turk16-colorEllipseTrendError,line-0.66135-cluster-0.92899,"7, 5",colorEllipseTrendError,10,5,5,0,1,0,0,FALSE,cluster,32,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Ellipse + Trend + Error
47,464,k-5-sdline-0.45-sdgroup-0.25,7341,1,10,3,_Pattern,turk16-colorShape,line-0.66135-cluster-0.92899,"7, 5",colorShape,10,1,1,0,0,0,1,TRUE,neither,43,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Color + Shape
47,464,k-5-sdline-0.45-sdgroup-0.25,7764,1,5,5,_Groups,turk16-colorShape,line-0.66135-cluster-0.92899,"7, 5",colorShape,10,2,2,0,1,0,0,FALSE,cluster,73,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape
47,466,k-5-sdline-0.45-sdgroup-0.25,9172,1,5,4,"_Very little, if any, overlap among groupings",turk16-colorShapeEllipse,line-0.66135-cluster-0.92899,"7, 5",colorShapeEllipse,10,6,6,0,1,0,0,FALSE,cluster,45,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape + Ellipse
47,462,k-5-sdline-0.45-sdgroup-0.25,10731,1,3,2,_Most points near average.,turk16-color,line-0.66135-cluster-0.92899,"7, 5",color,10,9,9,0,0,0,1,FALSE,neither,35,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Color
47,462,k-5-sdline-0.45-sdgroup-0.25,6246,1,8,3,_outside strays,turk16-color,line-0.66135-cluster-0.92899,"7, 5",color,10,3,3,0,0,0,1,FALSE,neither,60,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Color
47,464,k-5-sdline-0.45-sdgroup-0.25,11919,1,7,4,_clustered,turk16-colorShape,line-0.66135-cluster-0.92899,"7, 5",colorShape,10,3,3,1,0,0,0,FALSE,trend,21,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape
47,464,k-5-sdline-0.45-sdgroup-0.25,2278,1,5,4,_clusters andvery different positions,turk16-colorShape,line-0.66135-cluster-0.92899,"7, 5",colorShape,10,1,1,0,1,0,0,TRUE,cluster,31,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape
47,462,k-5-sdline-0.45-sdgroup-0.25,9144,1,5,4,_most clustered,turk16-color,line-0.66135-cluster-0.92899,"7, 5",color,10,10,10,0,1,0,0,FALSE,cluster,30,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color
47,466,k-5-sdline-0.45-sdgroup-0.25,10701,1,5,2,_more separated than the rest,turk16-colorShapeEllipse,line-0.66135-cluster-0.92899,"7, 5",colorShapeEllipse,10,9,9,0,1,0,0,FALSE,cluster,17,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape + Ellipse
47,463,k-5-sdline-0.45-sdgroup-0.25,8451,1,15,5,_Straight line,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,11,5,5,0,0,0,1,FALSE,neither,51,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Shape
47,469,k-5-sdline-0.45-sdgroup-0.25,4114,1,7,3,_strongest linear trend,turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,10,10,10,1,0,0,0,FALSE,trend,123,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Trend
47,469,k-5-sdline-0.45-sdgroup-0.25,1840,1,5,2,_mild incline,turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,10,8,8,0,1,0,0,FALSE,cluster,17,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Trend
47,464,k-5-sdline-0.45-sdgroup-0.25,12503,1,7,5,_strongest linear,turk16-colorShape,line-0.66135-cluster-0.92899,"7, 5",colorShape,11,2,2,1,0,0,0,FALSE,trend,39,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape
47,464,k-5-sdline-0.45-sdgroup-0.25,11453,1,5,4,_very dispersed no strong trend,turk16-colorShape,line-0.66135-cluster-0.92899,"7, 5",colorShape,10,6,6,0,1,0,0,FALSE,cluster,71,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape
47,463,k-5-sdline-0.45-sdgroup-0.25,1521,1,11,4,_spiky location,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,10,10,10,0,0,0,1,FALSE,neither,11,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Shape
47,464,k-5-sdline-0.45-sdgroup-0.25,13256,1,13,5,_mixed up,turk16-colorShape,line-0.66135-cluster-0.92899,"7, 5",colorShape,10,9,9,0,0,0,1,FALSE,neither,20,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Color + Shape
47,469,k-5-sdline-0.45-sdgroup-0.25,7309,1,7,5,_graphic,turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,10,1,1,1,0,0,0,TRUE,trend,53,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Trend
47,463,k-5-sdline-0.45-sdgroup-0.25,11504,1,5,2,_it have some uncertain,turk16-shape,line-0.66135-cluster-0.92899,"7, 5",shape,10,8,8,0,1,0,0,FALSE,cluster,21,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Shape
47,469,k-5-sdline-0.45-sdgroup-0.25,11600,1,5,0,_They are tighter than the others,turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,10,2,2,0,1,0,0,FALSE,cluster,50,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Trend
47,469,k-5-sdline-0.45-sdgroup-0.25,2341,1,5,4,_,turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,10,6,6,0,1,0,0,FALSE,cluster,37,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Trend
47,464,k-5-sdline-0.45-sdgroup-0.25,4572,1,5,3,_the shapes are grouped together in their own area,turk16-colorShape,line-0.66135-cluster-0.92899,"7, 5",colorShape,10,2,2,0,1,0,0,FALSE,cluster,23,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape
47,464,k-5-sdline-0.45-sdgroup-0.25,11291,1,5,5,_individually grouped together,turk16-colorShape,line-0.66135-cluster-0.92899,"7, 5",colorShape,10,10,10,0,1,0,0,FALSE,cluster,53,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape
47,464,k-5-sdline-0.45-sdgroup-0.25,8781,1,5,4,_plots much more seperated,turk16-colorShape,line-0.66135-cluster-0.92899,"7, 5",colorShape,10,7,7,0,1,0,0,FALSE,cluster,163,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape
47,469,k-5-sdline-0.45-sdgroup-0.25,11782,1,7,4,_dots much closer than others,turk16-colorTrend,line-0.66135-cluster-0.92899,"7, 5",colorTrend,10,5,5,1,0,0,0,FALSE,trend,39,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Trend
47,464,k-5-sdline-0.45-sdgroup-0.25,8321,1,7,2,_linear ,turk16-colorShape,line-0.66135-cluster-0.92899,"7, 5",colorShape,10,9,9,1,0,0,0,FALSE,trend,35,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape
47,464,k-5-sdline-0.45-sdgroup-0.25,12864,1,4,5,_different shape,turk16-colorShape,line-0.66135-cluster-0.92899,"7, 5",colorShape,10,10,10,0,0,0,1,FALSE,neither,22,5,0.35,0.3,0.831555556,3,0,33,0,FALSE,Color + Shape
47,464,k-5-sdline-0.45-sdgroup-0.25,3328,1,5,1,_It is the most scattered.,turk16-colorShape,line-0.66135-cluster-0.92899,"7, 5",colorShape,10,8,8,0,1,0,0,FALSE,cluster,47,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape
47,464,k-5-sdline-0.45-sdgroup-0.25,7521,2,"12,7",3,_tightest groupings,turk16-colorShape,line-0.66135-cluster-0.92899,"7, 5",colorShape,10,5,5,1,0,0,0,FALSE,trend,23,5,0.35,0.3,0.831555556,3,0,33,1,FALSE,Color + Shape
48,472,k-5-sdline-0.45-sdgroup-0.25,12293,1,5,4,_grouped points,turk16-color,line-0.59127-cluster-0.92995,"12, 5",color,10,1,1,0,1,0,0,TRUE,cluster,57,5,0.35,0.3,0.901333333,2,1,25,1,TRUE,Color
48,472,k-5-sdline-0.45-sdgroup-0.25,5310,1,12,4,_linear,turk16-color,line-0.59127-cluster-0.92995,"12, 5",color,11,4,4,1,0,0,0,FALSE,trend,23,5,0.35,0.3,0.901333333,2,1,25,1,TRUE,Color
48,472,k-5-sdline-0.45-sdgroup-0.25,9865,1,12,4,_most linear,turk16-color,line-0.59127-cluster-0.92995,"12, 5",color,10,7,7,1,0,0,0,FALSE,trend,22,5,0.35,0.3,0.901333333,2,1,25,1,TRUE,Color
48,472,k-5-sdline-0.45-sdgroup-0.25,12350,1,10,5,_,turk16-color,line-0.59127-cluster-0.92995,"12, 5",color,10,5,5,0,0,0,1,FALSE,neither,19,5,0.35,0.3,0.901333333,2,1,25,0,TRUE,Color
48,472,k-5-sdline-0.45-sdgroup-0.25,4681,1,10,2,_Worst subsection groupings,turk16-color,line-0.59127-cluster-0.92995,"12, 5",color,10,10,10,0,0,0,1,FALSE,neither,31,5,0.35,0.3,0.901333333,2,1,25,0,TRUE,Color
48,475,k-5-sdline-0.45-sdgroup-0.25,6990,1,18,3,_Least coronation ,turk16-colorEllipse,line-0.59127-cluster-0.92995,"12, 5",colorEllipse,10,4,4,0,0,0,1,FALSE,neither,121,5,0.35,0.3,0.901333333,2,1,25,0,TRUE,Color + Ellipse
48,472,k-5-sdline-0.45-sdgroup-0.25,7506,1,12,3,_It is the most linear,turk16-color,line-0.59127-cluster-0.92995,"12, 5",color,10,10,10,1,0,0,0,FALSE,trend,34,5,0.35,0.3,0.901333333,2,1,25,1,TRUE,Color
48,475,k-5-sdline-0.45-sdgroup-0.25,5571,1,2,3,_a lot of overlap,turk16-colorEllipse,line-0.59127-cluster-0.92995,"12, 5",colorEllipse,10,4,4,0,0,0,1,FALSE,neither,68,5,0.35,0.3,0.901333333,2,1,25,0,TRUE,Color + Ellipse
48,472,k-5-sdline-0.45-sdgroup-0.25,1019,1,15,5,_red id on the bottom right and theres only 2,turk16-color,line-0.59127-cluster-0.92995,"12, 5",color,10,3,3,0,0,0,1,FALSE,neither,62,5,0.35,0.3,0.901333333,2,1,25,0,TRUE,Color
48,475,k-5-sdline-0.45-sdgroup-0.25,4081,1,12,3,_tightest cluster,turk16-colorEllipse,line-0.59127-cluster-0.92995,"12, 5",colorEllipse,10,10,10,1,0,0,0,FALSE,trend,21,5,0.35,0.3,0.901333333,2,1,25,1,TRUE,Color + Ellipse
48,475,k-5-sdline-0.45-sdgroup-0.25,10074,1,5,5,_Groups of points,turk16-colorEllipse,line-0.59127-cluster-0.92995,"12, 5",colorEllipse,10,2,2,0,1,0,0,FALSE,cluster,29,5,0.35,0.3,0.901333333,2,1,25,1,TRUE,Color + Ellipse
48,472,k-5-sdline-0.45-sdgroup-0.25,8964,1,18,4,_Most separated,turk16-color,line-0.59127-cluster-0.92995,"12, 5",color,10,5,5,0,0,0,1,FALSE,neither,41,5,0.35,0.3,0.901333333,2,1,25,0,TRUE,Color
48,475,k-5-sdline-0.45-sdgroup-0.25,10122,1,5,4,_Distance found,turk16-colorEllipse,line-0.59127-cluster-0.92995,"12, 5",colorEllipse,10,1,1,0,1,0,0,TRUE,cluster,81,5,0.35,0.3,0.901333333,2,1,25,1,TRUE,Color + Ellipse
48,475,k-5-sdline-0.45-sdgroup-0.25,6069,1,18,4,_plots not tightly clustered,turk16-colorEllipse,line-0.59127-cluster-0.92995,"12, 5",colorEllipse,10,5,5,0,0,0,1,FALSE,neither,19,5,0.35,0.3,0.901333333,2,1,25,0,TRUE,Color + Ellipse
48,472,k-5-sdline-0.45-sdgroup-0.25,813,1,5,2,_No impression of a trendline,turk16-color,line-0.59127-cluster-0.92995,"12, 5",color,10,2,2,0,1,0,0,FALSE,cluster,71,5,0.35,0.3,0.901333333,2,1,25,1,TRUE,Color
48,472,k-5-sdline-0.45-sdgroup-0.25,1255,1,5,2,_the colors are in completely different spots,turk16-color,line-0.59127-cluster-0.92995,"12, 5",color,10,4,4,0,1,0,0,FALSE,cluster,26,5,0.35,0.3,0.901333333,2,1,25,1,TRUE,Color
48,476,k-5-sdline-0.45-sdgroup-0.25,8475,1,15,3,_not in order,turk16-colorShapeEllipse,line-0.59127-cluster-0.92995,"12, 5",colorShapeEllipse,10,1,1,0,0,0,1,TRUE,neither,31,5,0.35,0.3,0.901333333,2,1,25,0,TRUE,Color + Shape + Ellipse
48,475,k-5-sdline-0.45-sdgroup-0.25,7721,1,18,5,_weakest trend,turk16-colorEllipse,line-0.59127-cluster-0.92995,"12, 5",colorEllipse,10,8,8,0,0,0,1,FALSE,neither,45,5,0.35,0.3,0.901333333,2,1,25,0,TRUE,Color + Ellipse
48,477,k-5-sdline-0.45-sdgroup-0.25,9114,1,10,4,_strongest liner,turk16-trend,line-0.59127-cluster-0.92995,"12, 5",trend,10,3,3,0,0,0,1,FALSE,neither,69,5,0.35,0.3,0.901333333,2,1,25,0,TRUE,Trend
48,472,k-5-sdline-0.45-sdgroup-0.25,6804,1,5,4,_Group of points,turk16-color,line-0.59127-cluster-0.92995,"12, 5",color,10,5,5,0,1,0,0,FALSE,cluster,30,5,0.35,0.3,0.901333333,2,1,25,1,TRUE,Color
48,475,k-5-sdline-0.45-sdgroup-0.25,5543,1,5,4,_gaps in between,turk16-colorEllipse,line-0.59127-cluster-0.92995,"12, 5",colorEllipse,10,10,10,0,1,0,0,FALSE,cluster,59,5,0.35,0.3,0.901333333,2,1,25,1,TRUE,Color + Ellipse
48,472,k-5-sdline-0.45-sdgroup-0.25,12804,1,18,3,_Very spread out,turk16-color,line-0.59127-cluster-0.92995,"12, 5",color,10,7,7,0,0,0,1,FALSE,neither,40,5,0.35,0.3,0.901333333,2,1,25,0,TRUE,Color
48,472,k-5-sdline-0.45-sdgroup-0.25,12125,1,5,2,_least linear,turk16-color,line-0.59127-cluster-0.92995,"12, 5",color,10,9,9,0,1,0,0,FALSE,cluster,42,5,0.35,0.3,0.901333333,2,1,25,1,TRUE,Color
48,472,k-5-sdline-0.45-sdgroup-0.25,10228,1,18,3,_fewest brown points,turk16-color,line-0.59127-cluster-0.92995,"12, 5",color,10,10,10,0,0,0,1,FALSE,neither,77,5,0.35,0.3,0.901333333,2,1,25,0,TRUE,Color
48,472,k-5-sdline-0.45-sdgroup-0.25,13333,1,1,4,_seperated the most,turk16-color,line-0.59127-cluster-0.92995,"12, 5",color,11,9,9,0,0,0,1,FALSE,neither,28,5,0.35,0.3,0.901333333,2,1,25,0,TRUE,Color
48,475,k-5-sdline-0.45-sdgroup-0.25,8895,1,18,1,_loosest trend,turk16-colorEllipse,line-0.59127-cluster-0.92995,"12, 5",colorEllipse,10,9,9,0,0,0,1,FALSE,neither,82,5,0.35,0.3,0.901333333,2,1,25,0,TRUE,Color + Ellipse
48,477,k-5-sdline-0.45-sdgroup-0.25,10606,1,20,4,_Scatter slope ,turk16-trend,line-0.59127-cluster-0.92995,"12, 5",trend,10,5,5,0,0,0,1,FALSE,neither,21,5,0.35,0.3,0.901333333,2,1,25,0,TRUE,Trend
48,477,k-5-sdline-0.45-sdgroup-0.25,1092,1,12,4,_Closest to median,turk16-trend,line-0.59127-cluster-0.92995,"12, 5",trend,10,9,9,1,0,0,0,FALSE,trend,42,5,0.35,0.3,0.901333333,2,1,25,1,TRUE,Trend
48,477,k-5-sdline-0.45-sdgroup-0.25,10368,1,12,3,_most linear,turk16-trend,line-0.59127-cluster-0.92995,"12, 5",trend,10,6,6,1,0,0,0,FALSE,trend,30,5,0.35,0.3,0.901333333,2,1,25,1,TRUE,Trend
48,473,k-5-sdline-0.45-sdgroup-0.25,9547,1,5,2,_looks like a U,turk16-shape,line-0.59127-cluster-0.92995,"12, 5",shape,10,4,4,0,1,0,0,FALSE,cluster,68,5,0.35,0.3,0.901333333,2,1,25,1,TRUE,Shape
48,473,k-5-sdline-0.45-sdgroup-0.25,1403,1,18,3,_,turk16-shape,line-0.59127-cluster-0.92995,"12, 5",shape,10,9,9,0,0,0,1,FALSE,neither,34,5,0.35,0.3,0.901333333,2,1,25,0,TRUE,Shape
48,473,k-5-sdline-0.45-sdgroup-0.25,880,1,1,4,_different shape,turk16-shape,line-0.59127-cluster-0.92995,"12, 5",shape,10,6,6,0,0,0,1,FALSE,neither,17,5,0.35,0.3,0.901333333,2,1,25,0,TRUE,Shape
